score_id,contact_id,agent_id,section_name,criteria_name,score,passed,reasoning,scored_by,evaluated_at
d27d78f3-d805-42a2-86d8-0008a375db66,625338079968,28585315,Section 4: Call Closing,Recap Provided,0.0,False,FAIL — Recap signals: none found,sentiment_analysis,2026-03-14 10:17:49.222944
a0eccad6-32c7-40ca-97e9-27862b496a76,625338188073,26541524,Section 1: Offer Assistance,Greeting,1.0,True,"PASS — signals found: thank you for calling, my name is",keyword_match,2026-03-14 10:17:49.275375
be8165ee-f659-4e65-a0ee-3f2f097f0688,625338188073,26541524,Section 1: Offer Assistance,User Authentication,0.0,False,"FAIL — found 1/2. Missing: full name, user id",keyword_match,2026-03-14 10:17:49.278336
9a0c630a-e79f-458b-bb4f-6ca90f894627,625338188073,26541524,Section 1: Offer Assistance,Offer Assistance,1.0,True,"PASS — signals found: how can i help, how can i",keyword_match,2026-03-14 10:17:49.284090
0668b232-b1af-4a01-9dde-0a2a58747f6c,625338188073,26541524,Section 2: Problem Resolution,Active Listening,1.0,True,PASS — signals found: go ahead,keyword_match,2026-03-14 10:17:49.286947
6131ae0c-a423-44a7-bc19-7ba805c2e0b2,625338188073,26541524,Section 2: Problem Resolution,Resolution Provided,1.0,True,PASS — signals found: all set,keyword_match,2026-03-14 10:17:49.289663
8b02bfa9-a90a-4cc8-84d9-3d6e4b775e12,625338188073,26541524,Section 2: Problem Resolution,Hold Protocol,0.0,False,"FAIL — found 0/1. Missing: place you on hold, put you on hold",keyword_match,2026-03-14 10:17:49.292081
3eb9243e-90e3-45dd-97b7-6ee6535d2197,625338188073,26541524,Section 2: Problem Resolution,Escalation Handling,1.0,True,PASS — signals found: ticket,keyword_match,2026-03-14 10:17:49.294435
cf12c0dd-8432-4657-a49c-10cffcfb2d0a,625338188073,26541524,Section 4: Call Closing,Issue Confirmation,1.0,True,"PASS — signals found: anything else, all set",keyword_match,2026-03-14 10:17:49.296783
9602b275-73d3-4cec-867f-c2bc4253c28b,625338188073,26541524,Section 4: Call Closing,Professional Farewell,1.0,True,"PASS — signals found: have a great, great day",keyword_match,2026-03-14 10:17:49.299207
4958f0df-8799-4911-890c-2e3187ac7eb7,625338188073,26541524,Section 3: Communication Quality,Professional Tone,0.82,True,PASS — Sentiment:0.23 Empathy:4 Negative:0 Score:0.82,sentiment_analysis,2026-03-14 10:17:49.301677
ea52c3b9-4dd1-4ce8-aaff-6d3ed402c4c5,625338188073,26541524,Section 3: Communication Quality,Clear Explanation,0.36,True,PASS — Instruction keywords: 3,sentiment_analysis,2026-03-14 10:17:49.304014
a0bdf213-7bce-4dd3-ab8e-c4eacc684ad7,625338188073,26541524,Section 4: Call Closing,Recap Provided,0.0,False,FAIL — Recap signals: none found,sentiment_analysis,2026-03-14 10:17:49.308095
7d2f2fd2-78b2-478f-978c-586e23f13fba,625434307937,28787456,Section 1: Offer Assistance,Greeting,1.0,True,"PASS — signals found: thank you for calling, my name is",keyword_match,2026-03-14 10:17:49.412128
df1092a3-fa0b-42ae-a5e1-d2271cdff1e7,625434307937,28787456,Section 1: Offer Assistance,User Authentication,0.0,False,"FAIL — found 0/2. Missing: first and last name, full name",keyword_match,2026-03-14 10:17:49.419187
5d97e4c9-8faa-435d-a388-5a2185a0f65d,625434307937,28787456,Section 1: Offer Assistance,Offer Assistance,1.0,True,"PASS — signals found: how can i assist, how can i",keyword_match,2026-03-14 10:17:49.425824
2ce58ade-f458-4b5b-9498-f772cf4b07e8,625434307937,28787456,Section 2: Problem Resolution,Active Listening,1.0,True,"PASS — signals found: i understand, i see",keyword_match,2026-03-14 10:17:49.431564
cfc4d5ca-eaed-4747-89b3-23618cdeeb17,625434307937,28787456,Section 2: Problem Resolution,Resolution Provided,0.0,False,"FAIL — found 0/1. Missing: resolved, fixed",keyword_match,2026-03-14 10:17:49.436299
df2e3fa7-bd57-4bdf-a935-dc4d8a8a2bd8,625434307937,28787456,Section 2: Problem Resolution,Hold Protocol,1.0,True,"PASS — signals found: one second, thank you for holding",keyword_match,2026-03-14 10:17:49.441082
d3590cf9-d63a-424c-acd1-6416ea77b8a5,625434307937,28787456,Section 2: Problem Resolution,Escalation Handling,1.0,True,"PASS — signals found: follow up, ticket",keyword_match,2026-03-14 10:17:49.449981
bde06af2-c5cb-4fe1-aaa7-8c150127f73c,625434307937,28787456,Section 4: Call Closing,Issue Confirmation,0.0,False,"FAIL — found 0/1. Missing: anything else, is there anything",keyword_match,2026-03-14 10:17:49.454039
dffe69fb-fe1c-4c3c-a6e7-c1bdd9886e15,625434307937,28787456,Section 4: Call Closing,Professional Farewell,1.0,True,PASS — signals found: have a wonderful,keyword_match,2026-03-14 10:17:49.456588
3c41ce22-0197-475c-b99d-70cbf096bdd6,625434307937,28787456,Section 3: Communication Quality,Professional Tone,0.76,True,PASS — Sentiment:0.22 Empathy:6 Negative:1 Score:0.76,sentiment_analysis,2026-03-14 10:17:49.458922
ed9de84a-2e3f-4321-8de1-53277291f621,625434307937,28787456,Section 3: Communication Quality,Clear Explanation,1.0,True,PASS — Instruction keywords: 9,sentiment_analysis,2026-03-14 10:17:49.461182
b7a634cc-9912-4072-8eef-836c290a75e0,625434307937,28787456,Section 4: Call Closing,Recap Provided,0.0,False,FAIL — Recap signals: none found,sentiment_analysis,2026-03-14 10:17:49.463433
ef41df17-646c-4ec8-ba17-0415fa341cc8,625434473885,25465231,Section 1: Offer Assistance,Greeting,1.0,True,"PASS — signals found: thank you for calling, this is",keyword_match,2026-03-14 10:17:49.778430
df8c0bf6-1c50-4baf-a8a9-a4c35a418ff5,625434473885,25465231,Section 1: Offer Assistance,User Authentication,1.0,True,"PASS — signals found: phone number, spell your",keyword_match,2026-03-14 10:17:49.781476
ec141c16-94f3-41e5-b411-f9069cf1b779,625434473885,25465231,Section 1: Offer Assistance,Offer Assistance,0.0,False,"FAIL — found 0/1. Missing: how can i help, how may i help",keyword_match,2026-03-14 10:17:49.784137
58ddd226-d4f4-4226-8375-ce341ea7a182,625434473885,25465231,Section 2: Problem Resolution,Active Listening,1.0,True,"PASS — signals found: i understand, i see, go ahead",keyword_match,2026-03-14 10:17:49.786598
cba42116-92ba-42eb-825c-827fd9918c17,625434473885,25465231,Section 2: Problem Resolution,Resolution Provided,0.0,False,"FAIL — found 0/1. Missing: resolved, fixed",keyword_match,2026-03-14 10:17:49.789016
54f0aae6-dffd-4217-ba57-c25960c1b90b,625434473885,25465231,Section 2: Problem Resolution,Hold Protocol,1.0,True,PASS — signals found: one second,keyword_match,2026-03-14 10:17:49.791381
8b64a8bf-f22b-4710-8503-6ebd211ba91d,625434473885,25465231,Section 2: Problem Resolution,Escalation Handling,1.0,True,"PASS — signals found: reach out, ticket",keyword_match,2026-03-14 10:17:49.793666
86082999-a1ab-4510-971b-2dadabd8a89d,625434473885,25465231,Section 4: Call Closing,Issue Confirmation,0.0,False,"FAIL — found 0/1. Missing: anything else, is there anything",keyword_match,2026-03-14 10:17:49.796586
1ea231ee-240f-4a2e-b25e-f05a79a91fb4,625434473885,25465231,Section 4: Call Closing,Professional Farewell,1.0,True,PASS — signals found: have a great,keyword_match,2026-03-14 10:17:49.799399
b08a60dc-e12d-4257-8588-cfcf15895cd5,625434473885,25465231,Section 3: Communication Quality,Professional Tone,0.7,True,PASS — Sentiment:0.30 Empathy:4 Negative:1 Score:0.70,sentiment_analysis,2026-03-14 10:17:49.801719
97a11d18-67cb-4079-8fef-7309bf1a0f22,625434473885,25465231,Section 3: Communication Quality,Clear Explanation,1.0,True,PASS — Instruction keywords: 10,sentiment_analysis,2026-03-14 10:17:49.804219
93f1a6e5-01d9-4c0c-a8e0-e28aa9915c89,625434473885,25465231,Section 4: Call Closing,Recap Provided,0.0,False,FAIL — Recap signals: none found,sentiment_analysis,2026-03-14 10:17:49.807581
2195cc38-2953-4ffb-ab00-670dbbd8ca24,625435188686,28585315,Section 1: Offer Assistance,Greeting,1.0,True,"PASS — signals found: thank you for calling, my name is",keyword_match,2026-03-14 10:17:49.875272
84039099-d04f-49d9-9b10-282e449da26c,625435188686,28585315,Section 1: Offer Assistance,User Authentication,0.0,False,"FAIL — found 1/2. Missing: full name, user id",keyword_match,2026-03-14 10:17:49.878171
8461e9cb-ee35-426d-bdd3-faeb8ae51e4f,625435188686,28585315,Section 1: Offer Assistance,Offer Assistance,0.0,False,"FAIL — found 0/1. Missing: how can i help, how may i help",keyword_match,2026-03-14 10:17:49.880716
b386906e-f543-488d-8b25-3db568136462,625435188686,28585315,Section 2: Problem Resolution,Active Listening,1.0,True,PASS — signals found: i see,keyword_match,2026-03-14 10:17:49.883111
30c93a0c-6dfd-4af4-8425-b7a35a7a94e4,625435188686,28585315,Section 2: Problem Resolution,Resolution Provided,1.0,True,PASS — signals found: fixed,keyword_match,2026-03-14 10:17:49.885581
9ce66bd3-0c84-41cb-adb5-e062d51122bc,625435188686,28585315,Section 2: Problem Resolution,Hold Protocol,0.0,False,"FAIL — found 0/1. Missing: place you on hold, put you on hold",keyword_match,2026-03-14 10:17:49.888051
9bb7abc2-2841-4c39-a4df-3556aca643fd,625435188686,28585315,Section 2: Problem Resolution,Escalation Handling,1.0,True,PASS — signals found: ticket,keyword_match,2026-03-14 10:17:49.891889
d1adaf28-052f-4fe1-bb70-aa2883db5858,625435188686,28585315,Section 4: Call Closing,Issue Confirmation,0.0,False,"FAIL — found 0/1. Missing: anything else, is there anything",keyword_match,2026-03-14 10:17:49.898122
edf16249-e54d-49dd-9f22-d17a227fb244,625435188686,28585315,Section 4: Call Closing,Professional Farewell,0.0,False,"FAIL — found 0/1. Missing: thank you for calling, have a great",keyword_match,2026-03-14 10:17:49.902855
51d3fba6-4282-487d-9aef-a08014b016a9,625435188686,28585315,Section 3: Communication Quality,Professional Tone,0.74,True,PASS — Sentiment:0.29 Empathy:2 Negative:0 Score:0.74,sentiment_analysis,2026-03-14 10:17:49.909974
49917666-5c55-4db1-be98-4c8f12e805cd,625435188686,28585315,Section 3: Communication Quality,Clear Explanation,0.48,True,PASS — Instruction keywords: 4,sentiment_analysis,2026-03-14 10:17:49.914862
83737079-230b-46fb-87a6-0d52b4c80453,625435188686,28585315,Section 4: Call Closing,Recap Provided,0.0,False,FAIL — Recap signals: none found,sentiment_analysis,2026-03-14 10:17:49.921108
ad329e8f-15f4-4ba3-a751-9873051a8e31,625547623075,28585315,Section 1: Offer Assistance,Greeting,1.0,True,"PASS — signals found: thank you for calling, my name is",keyword_match,2026-03-14 10:17:50.128719
4cb02543-b71d-43f0-927e-074c04ad9476,625547623075,28585315,Section 1: Offer Assistance,User Authentication,1.0,True,"PASS — signals found: first and last name, spell your",keyword_match,2026-03-14 10:17:50.147926
25dec164-787b-4fb0-b7e7-3be97eaa051f,625547623075,28585315,Section 1: Offer Assistance,Offer Assistance,0.0,False,"FAIL — found 0/1. Missing: how can i help, how may i help",keyword_match,2026-03-14 10:17:50.155224
ee428e9f-38e4-435c-9f46-b4adaa30ef7e,625547623075,28585315,Section 2: Problem Resolution,Active Listening,1.0,True,"PASS — signals found: i see, go ahead",keyword_match,2026-03-14 10:17:50.166152
52833e9e-8e47-4f43-affa-e5665158439a,625547623075,28585315,Section 2: Problem Resolution,Resolution Provided,0.0,False,"FAIL — found 0/1. Missing: resolved, fixed",keyword_match,2026-03-14 10:17:50.175100
4be8ddb9-f046-42e1-999d-61439e2b4c5b,625547623075,28585315,Section 2: Problem Resolution,Hold Protocol,0.0,False,"FAIL — found 0/1. Missing: place you on hold, put you on hold",keyword_match,2026-03-14 10:17:50.187926
4522628f-fc2a-4f20-9daf-caf7b1316f38,625547623075,28585315,Section 2: Problem Resolution,Escalation Handling,1.0,True,"PASS — signals found: get back to you, ticket",keyword_match,2026-03-14 10:17:50.204964
08d7a215-f877-486d-8f37-b6c412ced76a,625547623075,28585315,Section 4: Call Closing,Issue Confirmation,1.0,True,PASS — signals found: anything else,keyword_match,2026-03-14 10:17:50.216035
cb0d51f2-5b80-4b8e-b6b5-41d63f6407f8,625547623075,28585315,Section 4: Call Closing,Professional Farewell,1.0,True,"PASS — signals found: have a good, good day",keyword_match,2026-03-14 10:17:50.229444
56c55b3e-c788-4e8d-9d6f-d52d70a3828c,625547623075,28585315,Section 3: Communication Quality,Professional Tone,0.49,False,FAIL — Sentiment:0.28 Empathy:3 Negative:2 Score:0.49,sentiment_analysis,2026-03-14 10:17:50.250435
abb59a9a-9407-4504-90b3-7a59a31a7d5e,625547623075,28585315,Section 3: Communication Quality,Clear Explanation,1.0,True,PASS — Instruction keywords: 9,sentiment_analysis,2026-03-14 10:17:50.263166
eaddf3de-d478-4385-96ba-24db71532e4f,625547623075,28585315,Section 4: Call Closing,Recap Provided,0.0,False,FAIL — Recap signals: none found,sentiment_analysis,2026-03-14 10:17:50.273320
62f41411-1e34-45c3-a1bd-776ff8ce668f,625547653060,25645142,Section 1: Offer Assistance,Greeting,0.0,False,"FAIL — found 0/2. Missing: thank you for calling, thanks for calling",keyword_match,2026-03-14 10:17:50.373678
f56c2ca3-de12-4c26-a674-70e58bba2dae,625547653060,25645142,Section 1: Offer Assistance,User Authentication,0.0,False,"FAIL — found 0/2. Missing: first and last name, full name",keyword_match,2026-03-14 10:17:50.376103
2d273536-527f-472f-9820-a671e0620482,625547653060,25645142,Section 1: Offer Assistance,Offer Assistance,0.0,False,"FAIL — found 0/1. Missing: how can i help, how may i help",keyword_match,2026-03-14 10:17:50.378254
57be3ba1-c534-436d-bf33-ac254c84836f,625547653060,25645142,Section 2: Problem Resolution,Active Listening,1.0,True,PASS — signals found: go ahead,keyword_match,2026-03-14 10:17:50.380218
c9b67eb6-90a5-4976-8bf6-ff9a495b65c2,625547653060,25645142,Section 2: Problem Resolution,Resolution Provided,1.0,True,PASS — signals found: that should,keyword_match,2026-03-14 10:17:50.382390
49140c7f-e85b-43f8-b65d-408b421d3787,625547653060,25645142,Section 2: Problem Resolution,Hold Protocol,1.0,True,"PASS — signals found: one second, sorry for the wait",keyword_match,2026-03-14 10:17:50.385226
c94b4399-5116-499b-91bb-bbea0928288c,625547653060,25645142,Section 2: Problem Resolution,Escalation Handling,1.0,True,PASS — signals found: ticket,keyword_match,2026-03-14 10:17:50.387344
97470247-f7ef-4fa2-b9e0-dc962c929900,625547653060,25645142,Section 4: Call Closing,Issue Confirmation,0.0,False,"FAIL — found 0/1. Missing: anything else, is there anything",keyword_match,2026-03-14 10:17:50.389246
07c7a4c4-7896-42a8-9b45-9645b66f5d70,625547653060,25645142,Section 4: Call Closing,Professional Farewell,0.0,False,"FAIL — found 0/1. Missing: thank you for calling, have a great",keyword_match,2026-03-14 10:17:50.391133
fd90e11e-7a5f-4df2-9cfa-88890897eb32,625547653060,25645142,Section 3: Communication Quality,Professional Tone,0.41,False,FAIL — Sentiment:0.22 Empathy:2 Negative:2 Score:0.41,sentiment_analysis,2026-03-14 10:17:50.393149
22541138-0665-418a-b388-edbf3b8168e1,625547653060,25645142,Section 3: Communication Quality,Clear Explanation,0.84,True,PASS — Instruction keywords: 7,sentiment_analysis,2026-03-14 10:17:50.395232
0a96d569-1933-475e-8db7-538fcc788ffb,625547653060,25645142,Section 4: Call Closing,Recap Provided,0.0,False,FAIL — Recap signals: none found,sentiment_analysis,2026-03-14 10:17:50.397567
d6cb0da3-5989-4c9c-a614-b977d59b6955,625549534849,25454653,Section 1: Offer Assistance,Greeting,1.0,True,"PASS — signals found: thanks for calling, this is",keyword_match,2026-03-14 10:17:50.432791
e0d9f652-efdf-48b1-a978-aaf8edfce49e,625549534849,25454653,Section 1: Offer Assistance,User Authentication,0.0,False,"FAIL — found 0/2. Missing: first and last name, full name",keyword_match,2026-03-14 10:17:50.435352
e73228da-d207-401c-ad81-82e92de9ff01,625549534849,25454653,Section 1: Offer Assistance,Offer Assistance,1.0,True,"PASS — signals found: how can i help, how can i",keyword_match,2026-03-14 10:17:50.437742
eacb6e6f-580e-465f-a27b-1f70dc49f87d,625549534849,25454653,Section 2: Problem Resolution,Active Listening,1.0,True,PASS — signals found: i see,keyword_match,2026-03-14 10:17:50.440206
7d6315da-3a05-41de-824c-805fa4a13e8a,625549534849,25454653,Section 2: Problem Resolution,Resolution Provided,0.0,False,"FAIL — found 0/1. Missing: resolved, fixed",keyword_match,2026-03-14 10:17:50.442134
5ae7ef7a-a219-4ca7-adc1-90380e52f471,625549534849,25454653,Section 2: Problem Resolution,Hold Protocol,1.0,True,"PASS — signals found: one moment, thank you for holding",keyword_match,2026-03-14 10:17:50.444052
027d7c04-dbbf-40db-af62-66297e011578,625549534849,25454653,Section 2: Problem Resolution,Escalation Handling,0.0,False,"FAIL — found 0/1. Missing: escalate, escalation",keyword_match,2026-03-14 10:17:50.445854
70aa7628-64e7-49ee-82ff-d7d0fad2fcf3,625549534849,25454653,Section 4: Call Closing,Issue Confirmation,0.0,False,"FAIL — found 0/1. Missing: anything else, is there anything",keyword_match,2026-03-14 10:17:50.447569
a9625d07-2e86-4468-b6b0-b30a97650e5c,625549534849,25454653,Section 4: Call Closing,Professional Farewell,0.0,False,"FAIL — found 0/1. Missing: thank you for calling, have a great",keyword_match,2026-03-14 10:17:50.449786
94837e99-6de3-4e55-803d-60c61ca80b65,625549534849,25454653,Section 3: Communication Quality,Professional Tone,0.78,True,PASS — Sentiment:0.26 Empathy:3 Negative:0 Score:0.78,sentiment_analysis,2026-03-14 10:17:50.452988
6cd2c1d6-afe4-45a2-8381-b8234c9b5c11,625549534849,25454653,Section 3: Communication Quality,Clear Explanation,0.6,True,PASS — Instruction keywords: 5,sentiment_analysis,2026-03-14 10:17:50.455083
ca57a460-9893-4328-b243-0be9f32198ee,625549534849,25454653,Section 4: Call Closing,Recap Provided,0.0,False,FAIL — Recap signals: none found,sentiment_analysis,2026-03-14 10:17:50.457369
d6816cad-ef25-4387-b632-d1868bfb8231,625649798181,24541241,Section 1: Offer Assistance,Greeting,1.0,True,"PASS — signals found: thank you for calling, my name is",keyword_match,2026-03-14 10:17:50.469919
25351a3b-f843-4fc2-9366-64a1ed82e014,625649798181,24541241,Section 1: Offer Assistance,User Authentication,1.0,True,"PASS — signals found: first and last name, phone number",keyword_match,2026-03-14 10:17:50.472336
d9081210-0560-454f-be8f-8c03c830af30,625649798181,24541241,Section 1: Offer Assistance,Offer Assistance,1.0,True,"PASS — signals found: how can i help, how can i",keyword_match,2026-03-14 10:17:50.474708
ef343eac-dd10-453c-8106-fce2d13728d0,625649798181,24541241,Section 2: Problem Resolution,Active Listening,1.0,True,PASS — signals found: go ahead,keyword_match,2026-03-14 10:17:50.477445
e34b4e8d-a106-4933-92b5-bffef5de5362,625649798181,24541241,Section 2: Problem Resolution,Resolution Provided,0.0,False,"FAIL — found 0/1. Missing: resolved, fixed",keyword_match,2026-03-14 10:17:50.479818
1dbcac28-45f9-44fe-8627-5337ae1d9e00,625649798181,24541241,Section 2: Problem Resolution,Hold Protocol,0.0,False,"FAIL — found 0/1. Missing: place you on hold, put you on hold",keyword_match,2026-03-14 10:17:50.481882
df9ef779-56b9-42a4-a255-ad5a9bcde302,625649798181,24541241,Section 2: Problem Resolution,Escalation Handling,1.0,True,PASS — signals found: ticket,keyword_match,2026-03-14 10:17:50.484050
eccd28d8-4ef3-4ee7-bb00-e357a5187cb3,625649798181,24541241,Section 4: Call Closing,Issue Confirmation,0.0,False,"FAIL — found 0/1. Missing: anything else, is there anything",keyword_match,2026-03-14 10:17:50.486211
58bda271-7b57-4b5b-aff8-900953bd396e,625649798181,24541241,Section 4: Call Closing,Professional Farewell,1.0,True,"PASS — signals found: have a wonderful, bye bye",keyword_match,2026-03-14 10:17:50.488272
ffbd91e7-1b24-47eb-b581-f8e4022b789f,625649798181,24541241,Section 3: Communication Quality,Professional Tone,0.83,True,PASS — Sentiment:0.35 Empathy:3 Negative:0 Score:0.83,sentiment_analysis,2026-03-14 10:17:50.490248
13637432-abe7-4be6-b078-4b8d430fe971,625649798181,24541241,Section 3: Communication Quality,Clear Explanation,0.72,True,PASS — Instruction keywords: 6,sentiment_analysis,2026-03-14 10:17:50.492290
7f9e68d8-c74b-4121-a708-f7c47130e75d,625649798181,24541241,Section 4: Call Closing,Recap Provided,0.0,False,FAIL — Recap signals: none found,sentiment_analysis,2026-03-14 10:17:50.494221
085383bd-e4f5-45ca-a095-e85059e6df63,625650236230,24165398,Section 1: Offer Assistance,Greeting,1.0,True,"PASS — signals found: this is, thank you for contacting",keyword_match,2026-03-14 10:17:50.534448
c3a08056-bbca-475f-bd25-1afa5176dab1,625650236230,24165398,Section 1: Offer Assistance,User Authentication,0.0,False,"FAIL — found 1/2. Missing: full name, user id",keyword_match,2026-03-14 10:17:50.538785
177a944d-67f2-4152-b723-6ee060f5f9a1,625650236230,24165398,Section 1: Offer Assistance,Offer Assistance,1.0,True,"PASS — signals found: how can i help, how can i",keyword_match,2026-03-14 10:17:50.541499
da217204-5a1e-4dc8-a0ba-97c65d9433f7,625650236230,24165398,Section 2: Problem Resolution,Active Listening,1.0,True,PASS — signals found: go ahead,keyword_match,2026-03-14 10:17:50.544474
9423a51a-7ef3-4d9b-9ad0-03505c205b59,625650236230,24165398,Section 2: Problem Resolution,Resolution Provided,1.0,True,PASS — signals found: good to go,keyword_match,2026-03-14 10:17:50.547335
4047fb17-55b9-48a0-b4c2-ca93da43ab9a,625650236230,24165398,Section 2: Problem Resolution,Hold Protocol,1.0,True,PASS — signals found: one second,keyword_match,2026-03-14 10:17:50.549444
c46d5dac-3a55-40c9-822e-05dd15d5dde6,625650236230,24165398,Section 2: Problem Resolution,Escalation Handling,1.0,True,"PASS — signals found: reach out, ticket",keyword_match,2026-03-14 10:17:50.551437
35be5d42-9335-46b1-be40-b5576a896e5e,625650236230,24165398,Section 4: Call Closing,Issue Confirmation,0.0,False,"FAIL — found 0/1. Missing: anything else, is there anything",keyword_match,2026-03-14 10:17:50.553336
4a345eea-2cef-4c82-a66b-9f7fbfc9b982,625650236230,24165398,Section 4: Call Closing,Professional Farewell,1.0,True,PASS — signals found: have a good,keyword_match,2026-03-14 10:17:50.555234
757f7418-b4cd-4b6f-ad43-0139c8df12c9,625650236230,24165398,Section 3: Communication Quality,Professional Tone,0.5,False,FAIL — Sentiment:0.20 Empathy:1 Negative:1 Score:0.50,sentiment_analysis,2026-03-14 10:17:50.557013
5045cd77-2571-4e29-8190-b4b374498293,625650236230,24165398,Section 3: Communication Quality,Clear Explanation,0.84,True,PASS — Instruction keywords: 7,sentiment_analysis,2026-03-14 10:17:50.559110
95bdd271-50e4-46a2-b4b8-ae8e4ca94c7e,625650236230,24165398,Section 4: Call Closing,Recap Provided,0.0,False,FAIL — Recap signals: none found,sentiment_analysis,2026-03-14 10:17:50.561427
1849717c-12a8-404d-80f0-45f99c794d60,625650422153,24165398,Section 1: Offer Assistance,Greeting,1.0,True,"PASS — signals found: this is, thank you for contacting",keyword_match,2026-03-14 10:17:50.587209
63d25de4-7f58-4baa-a25c-ff7705d5bf0c,625650422153,24165398,Section 1: Offer Assistance,User Authentication,0.0,False,"FAIL — found 0/2. Missing: first and last name, full name",keyword_match,2026-03-14 10:17:50.589808
96f66107-16c5-4c72-8b3a-66bca23193ef,625650422153,24165398,Section 1: Offer Assistance,Offer Assistance,1.0,True,"PASS — signals found: how can i help, how can i",keyword_match,2026-03-14 10:17:50.591842
f2b9e155-82ff-450c-b75e-7eaacf08bd83,625650422153,24165398,Section 2: Problem Resolution,Active Listening,1.0,True,PASS — signals found: go ahead,keyword_match,2026-03-14 10:17:50.593712
ae66b414-f8a1-4236-aa85-33937e414fd8,625650422153,24165398,Section 2: Problem Resolution,Resolution Provided,0.0,False,"FAIL — found 0/1. Missing: resolved, fixed",keyword_match,2026-03-14 10:17:50.595466
d719b116-188b-4641-9a11-3f6904aba9f8,625650422153,24165398,Section 2: Problem Resolution,Hold Protocol,1.0,True,"PASS — signals found: one moment, one second",keyword_match,2026-03-14 10:17:50.597506
395159a8-32d9-4eda-a596-00a242850c26,625650422153,24165398,Section 2: Problem Resolution,Escalation Handling,1.0,True,"PASS — signals found: ticket, supervisor",keyword_match,2026-03-14 10:17:50.599788
acedc7be-893e-45b5-bbee-c042d72c243b,625650422153,24165398,Section 4: Call Closing,Issue Confirmation,1.0,True,PASS — signals found: anything else,keyword_match,2026-03-14 10:17:50.602016
5e706ebf-1d13-4ac8-837a-715138ca9f23,625650422153,24165398,Section 4: Call Closing,Professional Farewell,1.0,True,PASS — signals found: have a good,keyword_match,2026-03-14 10:17:50.604579
8fa01112-5e36-48be-b0f9-979ca94ea11a,625650422153,24165398,Section 3: Communication Quality,Professional Tone,0.78,True,PASS — Sentiment:0.26 Empathy:3 Negative:0 Score:0.78,sentiment_analysis,2026-03-14 10:17:50.606667
d6b8b44e-4158-4fc0-b05b-390f6f410f89,625650422153,24165398,Section 3: Communication Quality,Clear Explanation,0.96,True,PASS — Instruction keywords: 8,sentiment_analysis,2026-03-14 10:17:50.608558
23f0234a-5130-4a24-9d68-7b338e54dd35,625650422153,24165398,Section 4: Call Closing,Recap Provided,1.0,True,PASS — Recap signals: ['went ahead and'],sentiment_analysis,2026-03-14 10:17:50.610541
4f66e794-d3cb-4304-8501-e6e00901c6a3,625750476802,65875421,Section 1: Offer Assistance,Greeting,1.0,True,"PASS — signals found: thank you for calling, my name is",keyword_match,2026-03-14 10:17:50.632546
2f97fee9-3ad9-47b5-859e-f6ef38c0b51f,625750476802,65875421,Section 1: Offer Assistance,User Authentication,1.0,True,"PASS — signals found: first and last name, phone number",keyword_match,2026-03-14 10:17:50.635217
879b6c6c-68ae-4816-96c3-74408fb7155b,625750476802,65875421,Section 1: Offer Assistance,Offer Assistance,1.0,True,"PASS — signals found: how can i help, how can i",keyword_match,2026-03-14 10:17:50.637197
cdf09014-c2da-40ef-8d21-19d1f81476da,625750476802,65875421,Section 2: Problem Resolution,Active Listening,1.0,True,"PASS — signals found: i see, go ahead",keyword_match,2026-03-14 10:17:50.639388
debcc052-4bb2-4baa-bea3-0352086f35c3,625750476802,65875421,Section 2: Problem Resolution,Resolution Provided,1.0,True,PASS — signals found: fixed,keyword_match,2026-03-14 10:17:50.641179
66bfced1-0475-4646-bf13-d6555f0ef9ef,625750476802,65875421,Section 2: Problem Resolution,Hold Protocol,1.0,True,PASS — signals found: one second,keyword_match,2026-03-14 10:17:50.642912
019a5809-ad7d-42e4-940c-3c378264cd5a,625750476802,65875421,Section 2: Problem Resolution,Escalation Handling,1.0,True,PASS — signals found: ticket,keyword_match,2026-03-14 10:17:50.645134
8e0630d0-9515-4f8a-b1e9-90d6228768b3,625750476802,65875421,Section 4: Call Closing,Issue Confirmation,1.0,True,PASS — signals found: all good,keyword_match,2026-03-14 10:17:50.647343
bd3736ae-8c39-45b8-af57-35b155d8b1d8,625750476802,65875421,Section 4: Call Closing,Professional Farewell,1.0,True,PASS — signals found: goodbye,keyword_match,2026-03-14 10:17:50.649650
d4e0c4ac-2e81-401b-b6af-b3ee0b3c1018,625750476802,65875421,Section 3: Communication Quality,Professional Tone,0.57,True,PASS — Sentiment:0.24 Empathy:2 Negative:1 Score:0.57,sentiment_analysis,2026-03-14 10:17:50.651704
91c86125-2cd2-4659-8d20-020922163d55,625750476802,65875421,Section 3: Communication Quality,Clear Explanation,0.84,True,PASS — Instruction keywords: 7,sentiment_analysis,2026-03-14 10:17:50.654071
dd9f8db9-2d8d-4490-89dd-3e81ed0b9a1e,625750476802,65875421,Section 4: Call Closing,Recap Provided,1.0,True,PASS — Recap signals: ['successfully'],sentiment_analysis,2026-03-14 10:17:50.655966
c79c3d6d-277a-45cc-b43e-576803387cd2,625875731133,29898672,Section 1: Offer Assistance,Greeting,1.0,True,"PASS — signals found: thank you for calling, this is",keyword_match,2026-03-14 10:17:50.678455
